song_name,song_artist,track_id,weeks,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,"['2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-18', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-12-04']","['pop rap', 'rhode island rap']",0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735
כתוב מלמעלה,Idan Raichel,0fXjLAT7awHgP5gIKVKsRX,"['2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-10-02']","['afropop', 'malian blues', 'world']",0.546,0.45,0,-9.44,0,0.0539,0.894,0,0.125,0.439,78.171
ורוד שחור,"Talisman, Yam Refaeli",4afRGS9VRBbomg0d3Vl3AL,"['2019-11-01', '2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29']","['israeli hip hop', 'israeli pop']",0.496,0.649,8,-8.161,0,0.124,0.444,0,0.0957,0.406,169.783
Stuck In A Dream (feat. Gunna),Lil Mosey,7iHHxY2NLlJRAmlAmC4ahQ,"['2019-11-01', '2019-11-08', '2019-11-15']","['melodic rap', 'rap conscient', 'trap', 'vapor trap']",0.748,0.648,10,-6.445,0,0.0816,0.484,0,0.126,0.726,139.952
Nice To Meet Ya,Niall Horan,3cphb8kdsjElYR7r5icK3H,['2019-11-01'],"['dance pop', 'pop', 'post-teen pop']",0.591,0.841,4,-4.351,0,0.0304,0.0119,0,0.395,0.392,109.034
ללכת,Liran Danino,26GefAW0uvrbD14k2k7gwp,"['2019-11-01', '2019-11-08', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13']",['israeli pop'],0.384,0.643,1,-3.249,1,0.03,0.293,0,0.166,0.242,161.057
היא בערה,"Arutz Hakibud, Shekel",6JW2P4vEj9CUxeCOEh1oba,"['2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29']",['israeli hip hop'],0.81,0.591,9,-8.496,1,0.154,0.0125,0,0.104,0.671,148.051
ציפרלקס,Osher Cohen,1vNi02IlcdbcK787h3HEk0,"['2019-11-08', '2019-11-15', '2019-11-22', '2019-11-29']",['israeli mediterranean'],0.519,0.242,4,-10.912,1,0.0394,0.908,0,0.189,0.569,139.669
everything i wanted,Billie Eilish,3ZCTVFBt2Brf31RLEnCkWJ,"['2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08']","['electropop', 'pop']",0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006
כתבתי עלייך שיר,Omer Adam,4l1EVmdF989h66m5pTBeHq,"['2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19']","['israeli mediterranean', 'israeli pop', 'mizrahi']",0.816,0.606,2,-7.013,1,0.109,0.245,0,0.0467,0.648,92.017
Falling,Trevor Daniel,4TnjEaWOeW0eKTKIEvJyCa,"['2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29']","['alternative r&b', 'emo rap', 'melodic rap', 'pop rap']",0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085
Lover (Remix) [feat. Shawn Mendes],Taylor Swift,3i9UVldZOE0aD0JnyfAZZ0,"['2019-11-15', '2019-11-22', '2019-11-29']","['dance pop', 'pop', 'pop dance']",0.448,0.603,7,-7.176,1,0.064,0.433,0,0.0862,0.422,205.272
לילה בסיני,Moshe Peretz,7froG4iXI1r0X5e3AgggGA,"['2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27']","['israeli mediterranean', 'israeli pop', 'mizrahi']",0.772,0.278,2,-10.565,0,0.0333,0.846,0,0.097,0.297,104.988
Mean It,"Lauv, LANY",3uc8AGNL0KbvISIrjnfRvN,"['2019-11-15', '2019-11-22', '2019-11-29']",[],0.746,0.45,7,-8.543,1,0.0872,0.0407,0,0.172,0.336,95.998
תודה לך,Itay Levi,4lRCsd4xIjM6hl47csQ22g,"['2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2020-01-24']",['israeli mediterranean'],0.601,0.365,1,-9.259,0,0.0383,0.529,0,0.232,0.336,139.895
Watermelon Sugar,Harry Styles,6UelLqGlWMcVH1E5c4H7lY,"['2019-11-15', '2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['pop', 'post-teen pop']",0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39
Yellow Hearts,Ant Saunders,2W4yABdLc4Jnds67Poi5Nl,"['2019-11-15', '2019-11-22', '2019-11-29']","['chill r&b', 'pop']",0.866,0.438,7,-8.943,1,0.0719,0.177,0,0.0743,0.695,129.039
Candy,Doja Cat,1VJwtWR6z7SpZRwipI12be,"['2019-11-15', '2019-11-22']","['dance pop', 'pop']",0.689,0.516,8,-5.857,1,0.0444,0.513,0,0.163,0.209,124.876
Call You Mine (feat. Bebe Rexha),The Chainsmokers,5EdYlCWou17k0N1PADLKfO,['2019-11-15'],"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.577,0.844,7,-3.364,1,0.0406,0.00407,6.13e-06,0.499,0.283,115.066
נחכה לך,"Nathan Goshen, Ishay Ribo",0ety2yTiWVKeqQeaed4Spj,"['2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']",['israeli pop'],0.542,0.465,2,-7.736,1,0.027,0.491,0,0.0737,0.464,74.911
אגרוף,Eden Ben Zaken,2DSBoOVLqBdNXZKSJBdtBN,"['2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['israeli mediterranean', 'israeli pop', 'mizrahi']",0.534,0.525,5,-8.763,0,0.0585,0.544,0.000132,0.208,0.278,120.014
Unfaithful,Dennis Lloyd,0koVWDcbAH9dJXOsOcaohF,"['2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13']","['israeli pop', 'tropical house']",0.643,0.566,11,-4.88,0,0.0509,0.00934,2.96e-06,0.25,0.419,75.991
שמפניה,Eden Hason,4ci5mGfp5j0Vse2spBpyT3,"['2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-02-28', '2020-03-06', '2020-03-13']",['israeli mediterranean'],0.672,0.676,5,-6.411,1,0.141,0.158,0,0.35,0.765,99.89
Ayy Macarena,Tyga,6LcauUZjF1eXQrgqMUecHX,"['2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28']","['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.816,0.63,2,-5.568,1,0.226,0.133,0,0.0692,0.715,96.493
Before You Go,Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,"['2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['pop', 'uk pop']",0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881
Heartless,The Weeknd,6bnF93Rx87YqUBLSgjiMU8,"['2019-11-22', '2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-03-20', '2020-03-27']","['canadian contemporary r&b', 'canadian pop', 'pop']",0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062
Up All Night,Khalid,1mpD5Q8IM32I4bF6eCpU74,"['2019-11-22', '2019-11-29']","['electropop', 'pop']",0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989
Lo Yachol Lehorid Mimench Et HaEynaim (Can't Take My Eyes Off Of You),Meir Ariel,1WWEQHnT0iuQGQrbqsFddk,"['2019-11-22', '2019-11-29', '2019-12-06', '2020-04-03', '2020-04-10', '2020-04-24', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09']","['classic israeli pop', 'israeli rock']",0.521,0.41,8,-10.501,1,0.0295,0.831,0.000159,0.119,0.265,140.671
סיפור אחר,Nathan Goshen,2xATHj81Gao9j7RA0hn2Yh,"['2019-11-22', '2019-11-29']",['israeli pop'],0.525,0.696,7,-5.963,0,0.0331,0.21,0,0.259,0.414,92.065
כל החלומות תפוסים,Dudi Bar David,7qMAZeMWferr6lhKL8CKmt,['2019-11-22'],['israeli pop'],0.595,0.677,1,-6.787,0,0.0446,0.353,5.12e-06,0.153,0.385,99.939
איפה היית,Beit Habubot,5JVwhmdj8SuGh3BXSg9GWz,"['2019-11-22', '2020-02-07']",['israeli pop'],0.507,0.464,0,-8.841,0,0.0251,0.673,1.87e-05,0.0891,0.124,97.08
Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,"['2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['canadian contemporary r&b', 'canadian pop', 'pop']",0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005
מספרים,Moshiko Mor,6QDMIW47id5QcQG06WK3hh,"['2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13']","['israeli mediterranean', 'mizrahi']",0.745,0.595,0,-7.072,0,0.0512,0.108,0,0.111,0.386,125.969
קרובה אליי,Eyal Golan,1yxyUsXduZu7DySnzd1fRZ,"['2019-11-29', '2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-24', '2020-04-10', '2020-04-17']","['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",0.585,0.381,1,-7.622,0,0.0463,0.435,0,0.126,0.322,143.876
LOYAL (feat. Drake),PARTYNEXTDOOR,3LnJM1B5Mjgx5LfT9plXUU,['2019-11-29'],"['chicago rap', 'rap']",0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952
במקום הכי רחוק,Benaia Barabi,3w47cRrnouD1Yod5dyBppG,"['2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08']","['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",0.681,0.564,0,-7.23,0,0.0453,0.585,0,0.36,0.364,112.155
Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,"['2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-07-10', '2020-07-17', '2020-07-24', '2020-07-31', '2020-08-07', '2020-08-14', '2020-08-21', '2020-08-28', '2020-09-04', '2020-09-11', '2020-09-18', '2020-09-25', '2020-10-02', '2020-10-09', '2020-10-16', '2020-10-23', '2020-10-30', '2020-11-06', '2020-11-13', '2020-11-20', '2020-11-27', '2020-12-04', '2020-12-11', '2020-12-18', '2020-12-25', '2021-01-01', '2021-01-08', '2021-01-15', '2021-01-22', '2021-01-29', '2021-02-05', '2021-02-12', '2021-02-19', '2021-02-26']","['pop', 'post-teen pop']",0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048
My Oh My (feat. DaBaby),Camila Cabello,3yOlyBJuViE2YSGn3nVE1K,"['2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22']","['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046
No Idea,Don Toliver,7AzlLxHn24DxjgQX73F9fU,"['2019-12-06', '2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20']","['rap', 'trap']",0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998
Legends,Juice WRLD,1Knctxx9vGZxpZfF66BIEa,"['2019-12-06', '2019-12-13', '2019-12-20']","['chicago rap', 'melodic rap']",0.594,0.798,4,-5.244,1,0.0844,0.115,0,0.143,0.381,142.049
Family,"The Chainsmokers, Kygo",3TKpJrY9q49Mj1JOsM9zGL,['2019-12-06'],"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.584,0.607,11,-6.605,1,0.0356,0.426,0,0.101,0.374,117.817
מה אתה רוצה ממני,Hanan Ben Ari,5SJLUgTWG0ahT6JN2wXYTP,"['2019-12-06', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03', '2020-08-21']",['israeli pop'],0.471,0.478,0,-6.388,1,0.0311,0.126,0,0.0981,0.277,127.971
כנפיים,Tuna,0VI3BydW1LdWubXt03R1kN,"['2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28']","['bhangra', 'desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",0.6,0.563,2,-7.644,0,0.0907,0.387,3.02e-06,0.347,0.181,170.065
אין בינינו חלל,Tuna,07FGglXHJlTdoAw7pLbrmE,"['2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24']","['bhangra', 'desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",0.718,0.578,2,-7.502,1,0.0431,0.19,0.000585,0.43,0.275,131.004
לא מהם,Tuna,4WSFJOGYwyPbTBK3u5tFFy,"['2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03']","['bhangra', 'desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",0.726,0.573,9,-9.448,0,0.286,0.401,1.19e-05,0.291,0.545,169.951
אורות גבוהים,"Tuna, Peled",7iXkeRarMhyuO1EiYU4RvU,"['2019-12-13', '2019-12-20', '2019-12-27']","['israeli hip hop', 'israeli pop']",0.721,0.702,11,-7.848,0,0.149,0.00861,0.000338,0.248,0.611,140.079
אוח,"Tuna, אחשתיים",7wZ0Lvxerp8Sv5qW4WEboP,"['2019-12-13', '2019-12-20', '2019-12-27']","['israeli hip hop', 'israeli pop']",0.588,0.53,4,-7.399,0,0.0778,0.423,0,0.167,0.386,127.991
קלאנג,"Tuna, NOROZ, Michael Swissa",0FrF9Qz69ZYPHHUE5ezgec,"['2019-12-13', '2019-12-20', '2019-12-27']","['israeli hip hop', 'israeli pop']",0.748,0.582,5,-6.222,0,0.0595,0.0869,1.03e-06,0.814,0.199,113.013
עוד יום במשרד,Tuna,2ZYwkQ4p4BQ6o5koDQnjWY,"['2019-12-13', '2019-12-20', '2019-12-27']","['bhangra', 'desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",0.741,0.652,0,-7.648,1,0.283,0.5,0,0.813,0.397,133.006
מה עבר עליי,Eden Hason,4IB1j31aPuXaTilHk2FbZt,"['2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17', '2020-01-24', '2020-01-31', '2020-02-07', '2020-02-14', '2020-02-21', '2020-02-28', '2020-03-06', '2020-03-13', '2020-03-20', '2020-03-27', '2020-04-03', '2020-04-10', '2020-04-17', '2020-04-24', '2020-05-01', '2020-05-08', '2020-05-15', '2020-05-22', '2020-05-29', '2020-06-05', '2020-06-12', '2020-06-19', '2020-06-26', '2020-07-03']",['israeli mediterranean'],0.565,0.423,7,-8.748,1,0.0481,0.589,0,0.115,0.479,141.578
עד הבוקר,Tuna,10KtZbPPlax1I3JYjanz3P,"['2019-12-13', '2019-12-20', '2019-12-27']","['bhangra', 'desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",0.835,0.59,0,-5.355,0,0.146,0.568,0,0.131,0.847,140.015
מליון דולר,Tuna,6fQdXIgZi9tenuFZF4nAtz,"['2019-12-13', '2019-12-20']","['bhangra', 'desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",0.636,0.531,7,-8.917,0,0.0729,0.291,5.93e-05,0.119,0.18,133.959
מטאור בסלואו מושן,Tuna,5gCufry4yJPg33JOuPSX5s,"['2019-12-13', '2019-12-20']","['bhangra', 'desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",0.557,0.669,5,-8.116,0,0.0746,0.264,2.17e-05,0.148,0.227,140.803
שמבלה,Tuna,4ETaeaR92RfOb7DPlfPUJu,['2019-12-13'],"['bhangra', 'desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",0.674,0.675,0,-5.826,1,0.0649,0.0615,0.116,0.178,0.772,163.951
Futsal Shuffle 2020,Lil Uzi Vert,2Ec33AVlkTTq8BHFgBTdQs,"['2019-12-13', '2019-12-20', '2019-12-27', '2020-01-03', '2020-01-10', '2020-01-17']","['melodic rap', 'philly rap', 'rap', 'trap']",0.881,0.457,7,-8.191,0,0.156,0.0327,0,0.231,0.296,136.97
